75;0,540443
76;1,563442
1;4,462668
2;0,5397525
3;0,4558581
4;0,6406571
5;0,973495
6;0,4742434
7;1,218698
8;0,837494
9;0,3438316
10;0,4750845
11;0,4410346
12;0,2799394
13;0,6291272
14;0,5861101
15;1,544127
16;0,6191671
17;0,5997159
18;0,5970424
19;0,6240359
20;0,56266
21;0,7642148
22;0,7515661
23;1,156055
24;1,154811
25;0,8111517
26;1,002813
27;0,7286334
28;0,3773186
29;1,444066
30;1,219445
31;1,082976
32;1,142487
33;0,4464988
34;1,297791
35;0,3994321
36;0,4208762
37;1,301087
38;1,129501
39;0,9175364
40;0,3435106
41;0,5805301
42;0,5794442
43;0,5537666
44;0,5985482
45;0,4947919
46;2,022185
47;2,026047
48;1,569668
49;0,7939015
50;0,8874069
51;0,4327963
52;4,20719
53;0,5551623
54;0,4483928
55;0,5532385
56;0,3649869
57;0,4469799
58;1,057228
59;0,431537
60;0,4543084
61;0,6969291
62;0,7308409
63;0,4572891
64;0,3378842
65;0,5396691
66;1,781289
67;0,2787552
68;0,3584255
69;1,883081
70;3,18311
71;1,481232
72;0,755843
73;1,764634
74;1,83824
75;1,330163
76;0,4174615
1;4,440172
2;0,6766996
3;0,4462526
4;0,7652582
5;0,9359837
6;0,4994446
7;0,5544896
8;0,5778959
9;0,2931917
10;0,568088
11;0,4822123
12;0,7105905
13;0,6236062
14;0,5852888
15;0,6072888
16;1,545634
17;1,67159
18;2,24129
19;1,417179
20;1,098904
21;0,5647263
22;0,9280517
23;1,85957
24;1,366221
25;0,5631116
26;1,390831
27;1,194581
28;0,6399278
29;0,537213
30;0,5309157
31;0,9398779
32;0,6263083
33;0,4407019
34;1,130266
35;0,6200907
36;0,4116804
37;0,6233558
38;1,201407
39;0,732951
40;0,4743529
41;0,4069963
42;0,6233199
43;0,638744
44;0,6840823
45;0,7467399
46;3,001597
47;0,5958912
48;0,6502264
49;0,6577687
50;0,6174644
51;0,5896233
52;4,251653
53;1,102243
54;0,4511098
55;0,6397374
56;0,6444676
57;1,334154
58;1,601846
59;1,271924
60;0,8370599
61;0,9429097
62;1,518997
63;0,7504318
64;0,4289092
65;1,186566
66;0,9596175
67;0,2333615
68;0,7823836
69;0,5413997
70;1,038584
71;0,5091292
72;1,755253
73;0,7708017
74;1,242329
75;1,573759
76;0,7258221
1;4,427066
