75;0,5114399
76;0,5517217
1;4,261953
2;0,6218688
3;0,5258402
4;0,51313
5;0,6417428
6;1,151221
7;0,5184144
8;0,8350339
9;0,8202064
10;0,2420093
11;0,3996089
12;0,6266521
13;0,8690071
14;0,582058
15;0,6325204
16;0,583343
17;0,5304319
18;0,6191263
19;0,8211425
20;0,7060202
21;0,6037229
22;0,3997697
23;0,684485
24;0,8794644
25;0,5259472
26;0,6732652
27;0,5610526
28;0,4291268
29;0,618556
30;0,8240649
31;0,5958419
32;0,571519
33;0,6912518
34;0,3549663
35;0,5477542
36;1,320946
37;2,39372
38;1,448703
39;0,4705884
40;0,427274
41;0,4020877
42;0,6912057
43;0,7090709
44;1,028217
45;0,3988083
46;0,3649399
47;0,8759826
48;0,7784733
49;0,942396
50;0,9248495
51;0,6654868
52;4,18892
53;0,7003182
54;0,4253615
55;0,4901299
56;0,6811064
57;0,6812986
58;0,7635538
59;0,4558675
60;0,8237982
61;0,4102044
62;0,5443298
63;0,5709934
64;0,6207899
65;0,5489572
66;0,4354329
67;0,6057781
68;0,8761965
69;1,81043
70;2,205301
71;0,8782146
72;0,8226404
73;1,121052
74;2,348697
75;1,027701
76;0,6832804
1;4,297142
2;0,6048173
3;0,4334609
4;0,4753126
5;0,864312
6;1,260094
7;0,4949007
8;1,076123
9;0,8189843
10;0,5896391
11;0,7402117
12;1,0466
13;1,083436
14;1,318896
15;0,7329629
16;0,6164984
17;0,5162604
18;0,5911942
19;0,8696252
20;0,5513957
21;0,5684444
22;0,4584371
23;0,5823216
24;0,9013166
25;1,389794
26;0,8014326
27;0,8285325
28;0,5292301
29;0,4604514
30;0,7095672
31;0,4871987
32;1,46188
33;2,279333
34;0,4065078
35;0,6309029
36;0,7816251
37;1,27597
38;0,4274569
39;2,624106
40;1,450282
41;0,3079638
42;0,4737044
43;1,503908
44;1,587899
45;0,7087007
46;0,4345809
47;0,58859
48;0,5863068
49;0,6384553
50;0,6124445
51;0,4312965
52;4,065648
53;0,5081323
54;0,5998091
55;0,6373093
56;0,5955002
57;0,5736942
58;0,885684
59;0,8647039
60;0,335267
61;1,142577
62;0,4175308
63;0,6019599
64;0,9581917
65;0,9146244
66;0,9093413
67;0,2995647
68;0,9414068
69;0,8641881
70;0,4885502
71;1,799926
72;0,647366
73;0,9206498
74;0,659266
75;0,4675966
76;0,6287628
1;4,417326
2;0,5631342
3;0,7904087
