75;0,5275842
76;0,5942422
1;4,29005
2;0,5333813
3;0,4524369
4;0,5626385
5;0,6713329
6;0,7823051
7;0,4643418
8;0,6591493
9;0,4402169
10;0,8001997
11;0,586927
12;0,8290088
13;0,6014256
14;0,5986146
15;0,6400977
16;1,000391
17;1,573068
18;1,804057
19;1,064153
20;1,067418
21;0,9169884
22;0,7289111
23;0,5889163
24;0,6254566
25;0,6270294
26;0,6724235
27;0,8057668
28;0,5635493
29;0,850619
30;1,835797
31;1,942755
32;1,664227
33;0,4194361
34;1,926552
35;0,8312352
36;1,163218
37;2,042814
38;0,7518271
39;1,177181
40;1,018906
41;0,7722558
42;0,4637772
43;2,263119
44;0,6336161
45;0,4558654
46;0,7234991
47;0,654821
48;0,6460598
49;0,6558654
50;0,6870237
51;0,432627
52;4,262578
53;0,5075673
54;0,4957809
55;0,8997766
56;0,3169566
57;0,5453143
58;0,6969157
59;0,5459695
60;1,258152
61;0,9686245
62;0,7295083
63;0,3292786
64;0,5799066
65;1,518311
66;0,4515958
67;0,9994804
68;0,3567624
69;1,164581
70;0,6073964
71;0,5256231
72;0,7178724
73;0,8690857
74;0,852685
75;1,023469
76;0,4281195
1;4,236128
2;0,6322721
3;0,5634289
4;0,6971909
5;0,6598378
6;0,5250909
7;1,260178
8;0,4805671
9;0,3140993
10;0,7382348
11;0,5505183
12;0,7547956
13;0,8803608
14;0,6733714
15;1,158503
16;2,213941
17;1,937392
18;0,824881
19;0,7169262
20;1,753957
21;0,9693697
22;0,4313523
23;0,5937283
24;0,8138453
25;0,5860515
26;1,179043
27;0,5515282
28;0,6079324
29;1,079749
30;1,503233
31;1,277469
32;0,6326554
33;0,9933524
34;0,366426
35;0,4456924
36;1,102869
37;1,399337
38;0,4714129
39;0,3698657
40;0,1340063
41;0,4699054
42;0,8622343
43;1,083337
44;1,533871
45;0,6755603
46;1,117155
47;0,5701723
48;0,5071219
49;0,5933798
50;0,7479923
51;0,6065981
52;4,187996
53;0,5072411
54;0,5821394
55;1,150827
56;1,398297
57;0,4509758
58;1,698167
59;1,206416
60;0,438929
61;0,7264968
62;0,53193
63;0,2706962
64;0,3019314
65;1,381262
66;0,45426
67;0,2449003
68;1,004229
69;0,760714
70;0,6762452
71;0,6181157
72;0,7480347
73;0,4589211
74;0,4398679
75;0,5359709
