75;0,5475135
76;0,7002297
1;4,377567
2;0,5689429
3;0,4592814
4;0,4609303
5;0,7101778
6;0,455225
7;0,4895614
8;0,9119533
9;0,7916294
10;0,2406498
11;0,3932004
12;0,4476335
13;0,8286567
14;0,6846751
15;0,5955055
16;0,8668867
17;1,013789
18;0,6835011
19;0,7369413
20;0,7895563
21;0,7222328
22;0,379176
23;0,6198693
24;0,5795616
25;0,5629693
26;0,6022272
27;0,7611009
28;0,3784751
29;0,5641945
30;1,28108
31;1,700937
32;1,404168
33;0,8676649
34;0,7630146
35;1,164775
36;0,3848494
37;1,091936
38;0,3627076
39;1,241527
40;1,117676
41;0,3041165
42;0,6528114
43;0,8855739
44;1,098109
45;0,4902239
46;0,6032051
47;0,5630261
48;0,5338786
49;0,7048617
50;0,6580331
51;0,4324634
52;4,101417
53;0,6516613
54;0,9665893
55;0,4609822
56;0,5479963
57;0,6548068
58;0,5680959
59;1,074223
60;0,4545048
61;0,4829854
62;0,6012297
63;0,3035263
64;0,8871205
65;0,8059155
66;0,5784164
67;0,5243032
68;0,380394
69;1,202796
70;0,5938459
71;0,5632119
72;0,431805
73;0,4022706
74;0,5487906
75;0,5353745
76;0,4579854
1;4,370248
2;0,6415966
3;0,478111
4;0,4659311
5;0,6767716
6;0,6288897
7;0,4212621
8;1,11397
9;1,396764
10;0,8437198
11;1,159674
12;0,6722951
13;0,5974479
14;0,6608116
15;0,6422217
16;0,444094
17;0,4235995
18;1,27726
19;0,6381912
20;0,5522441
21;0,5549163
22;0,975472
23;1,2456
24;0,8080136
25;0,5150889
26;1,282578
27;0,7407634
28;0,6042046
29;0,4532984
30;1,609605
31;1,756302
32;1,346592
33;0,4850083
34;0,8477659
35;0,5191369
36;1,064463
37;1,134251
38;0,5982206
39;0,5071319
40;0,3161811
41;0,3611779
42;0,6237797
43;0,6856296
44;1,098516
45;0,8000848
46;0,4360045
47;0,6352258
48;0,5872025
49;0,6634218
50;0,7217152
51;0,5906723
52;4,2724
53;0,5935495
54;0,7931349
55;0,4561528
56;0,3920878
57;0,3598191
58;0,4481204
59;0,4925989
60;0,5672408
61;0,4775252
62;0,8159737
63;0,2793768
64;0,6134543
65;0,9455696
66;0,4965769
67;0,5467961
68;0,3637811
69;1,402775
70;0,6282563
71;0,5780834
72;0,8211249
73;0,6837887
74;0,4633211
75;0,4734397
