75;0,6152403
76;0,5475187
1;4,332034
2;0,6746371
3;0,4582632
4;1,134639
5;1,027925
6;1,160134
7;1,051218
8;1,224897
9;1,294391
10;1,719688
11;0,542553
12;0,2819553
13;0,6830069
14;0,9768726
15;1,139621
16;1,082855
17;0,5249016
18;0,662762
19;0,9853477
20;0,6355178
21;0,554625
22;0,9766096
23;1,756845
24;1,456236
25;0,936974
26;0,9768196
27;0,7740664
28;1,152179
29;0,7045335
30;0,9897924
31;1,016374
32;0,7474436
33;0,77189
34;1,060549
35;1,174958
36;2,388658
37;3,352939
38;2,049198
39;0,3892861
40;0,6463758
41;0,3427985
42;0,9346265
43;0,5956073
44;1,027788
45;1,122248
46;0,7451857
47;0,6903255
48;0,9626144
49;0,8181224
50;0,6072264
51;0,4716097
52;4,342965
53;0,7691036
54;1,015892
55;1,048338
56;0,8888807
57;0,5349293
58;0,7471915
59;1,278823
60;0,8144521
61;0,4724318
62;0,4132244
63;0,6683518
64;1,582291
65;0,9120877
66;0,4606664
67;0,6063828
68;0,3703455
69;1,177828
70;0,5528686
71;0,660458
72;1,417544
73;0,9753513
74;0,8011692
75;1,249531
76;0,4134799
1;4,336922
2;0,6282084
3;0,9894691
4;1,103789
5;0,6474215
6;1,598014
7;0,6456047
8;0,5028239
9;0,7740014
10;1,292328
11;1,089793
12;1,241811
13;0,6077912
14;1,119519
15;0,6029873
16;0,6083283
17;0,9841758
18;0,6651017
19;0,6469494
20;0,5494311
21;0,5690724
22;0,40907
23;0,9122897
24;1,058923
25;1,06053
26;1,101333
27;0,6552868
28;1,017171
29;0,6799027
30;0,9811132
31;0,4984315
32;1,721865
33;2,091545
34;1,10583
35;0,7004982
36;2,312052
37;2,542045
38;0,568655
39;0,850574
40;0,1988322
41;0,7786843
42;0,5143771
43;1,164333
44;1,350436
45;0,9436923
46;0,4549785
47;0,6039505
48;0,5337837
49;0,6147485
50;0,6000698
51;0,6994824
52;4,131904
53;0,585025
54;0,9885669
55;0,8675061
56;0,5967772
57;0,7932959
58;0,9035898
59;0,766953
60;0,899404
61;0,4522482
62;0,8624308
63;0,675028
64;0,6606959
65;0,7078181
66;0,8932186
67;1,10284
68;0,8591521
69;1,46559
70;1,223458
71;1,087524
72;1,748694
73;3,059786
74;1,152929
75;1,200598
