75;0,5496911
76;0,4517421
1;4,480481
2;0,5687558
3;0,8489712
4;0,5905642
5;0,7829229
6;0,5287659
7;0,7658306
8;0,6473135
9;0,6299362
10;1,037963
11;0,6710509
12;0,2757363
13;0,5857057
14;0,7662207
15;0,584692
16;1,637837
17;0,9934075
18;0,5940567
19;0,6273746
20;0,5619104
21;0,5551782
22;0,8074716
23;0,8302855
24;0,6240056
25;0,5133073
26;0,7192357
27;0,8104435
28;0,5126825
29;0,4498741
30;0,7124746
31;0,6065353
32;0,7223403
33;1,265228
34;1,776552
35;0,5237399
36;0,7898858
37;0,6543776
38;0,8952609
39;0,7169254
40;0,1315821
41;0,4208944
42;0,5596428
43;1,889695
44;1,717435
45;2,565349
46;0,9185244
47;0,8807307
48;0,4959686
49;0,8507043
50;0,9068541
51;1,19362
52;4,282857
53;1,646827
54;0,4254807
55;0,5457727
56;0,5941035
57;0,6664737
58;0,538996
59;0,428298
60;0,7117019
61;0,9432983
62;0,5649846
63;0,4937378
64;0,4816043
65;0,332616
66;1,229456
67;0,4547102
68;0,3537069
69;1,424195
70;0,6742342
71;1,708582
72;0,8221192
73;1,696555
74;0,6849513
75;0,5929178
