75;0,6044615
76;0,4612047
1;4,374562
2;0,8733363
3;0,5866179
4;0,8821186
5;1,344863
6;0,4701507
7;0,9514298
8;0,5046734
9;0,6080129
10;0,2462489
11;0,4647921
12;0,5124513
13;0,7061723
14;0,6900468
15;0,8991737
16;0,4443494
17;0,4685733
18;0,5928252
19;0,6429855
20;0,5501525
21;0,9146949
22;1,090963
23;0,8919325
24;0,6521342
25;0,5108616
26;1,273646
27;0,8544915
28;1,241411
29;0,4479735
30;0,8577155
31;0,4955693
32;0,8268257
33;1,507796
34;0,5040994
35;0,9170149
36;1,270535
37;2,705301
38;2,788078
39;1,146477
40;0,3439425
41;0,5318933
42;0,8781531
43;0,6800799
44;0,4844823
45;0,4265864
46;0,651651
47;0,7603534
48;1,063737
49;0,7548211
50;0,6195068
51;0,515449
52;4,385223
53;1,068652
54;0,4624173
55;0,4910234
56;0,993098
57;0,3319746
58;0,4323489
59;0,9426082
60;1,00321
61;1,530093
62;0,4129502
63;1,37912
64;0,8233332
65;0,4172069
66;0,9751722
67;1,237661
68;0,846292
69;0,5172907
70;1,05347
71;0,742446
72;0,3671006
73;0,4752075
74;0,9621835
75;0,5493969
76;1,000088
1;4,363001
2;1,414042
3;1,074586
4;0,7119578
5;1,185249
6;0,9746006
7;0,4295622
8;1,585355
9;1,957055
10;0,7381989
11;0,712216
12;1,501861
13;0,9315439
14;0,5904785
15;0,7030994
16;0,5619755
17;0,5480518
18;0,7196476
19;0,6286634
20;0,6582256
21;0,586273
22;1,527456
23;1,422239
24;0,7362973
25;0,8797823
26;1,637789
27;0,5980957
28;0,3782538
29;1,135516
30;0,5521218
31;0,4915776
32;0,6219312
33;0,6524236
34;0,5270926
35;0,5905113
36;0,5206591
37;1,224082
38;1,264521
39;0,6833764
40;0,1269519
41;0,3127583
42;0,9555579
43;0,559689
44;0,9510128
45;0,6715282
46;1,229569
47;1,609363
48;1,312081
49;0,8336723
50;0,7822442
51;1,237121
52;4,425637
53;1,044538
54;0,5585355
55;0,462214
56;0,3466724
57;0,3994278
58;0,4267307
59;0,6525992
60;1,753208
61;0,4156653
62;0,8774055
63;0,4744639
64;0,4263127
65;1,298912
66;0,6075753
67;1,533699
68;0,733209
69;0,5202895
70;0,5796267
71;1,178698
72;1,018946
73;0,8781414
74;0,4575392
75;2,261171
76;0,5951298
1;4,239479
2;0,8392267
3;0,4546993
4;1,046279
5;1,594647
6;1,43986
7;1,183643
8;1,464033
9;0,9693642
10;1,143925
11;0,4552025
12;0,8110539
13;1,23861
14;1,446806
15;1,504435
16;0,8101221
