75;0,5784782
76;0,6114556
1;4,574785
2;0,6039886
3;0,6959456
4;0,9461282
5;0,6715963
6;0,9878751
7;1,178639
8;0,6798875
9;1,0703
10;0,5976571
11;0,4932513
12;0,2832906
13;0,6311964
14;0,6200076
15;2,321259
16;2,003104
17;1,126572
18;1,313108
19;1,925796
20;1,684256
21;1,166268
22;1,634035
23;1,703634
24;1,195223
25;0,7117996
26;1,974898
27;0,555406
28;0,8772181
29;1,703819
30;0,6831235
31;0,4879996
32;0,5309453
33;1,802775
34;0,9113761
35;1,18707
36;0,6615885
37;1,011549
38;0,4846295
39;1,90313
40;0,8620961
41;0,359128
42;0,6174903
43;0,4973971
44;0,5275673
45;0,3992863
46;1,460797
47;1,60989
48;0,7790394
49;0,7254894
50;1,263947
51;1,185285
52;4,284623
53;0,9310139
54;0,6188199
55;0,4632657
56;0,6382872
57;0,4720601
58;0,5550455
59;0,3591915
60;0,7986438
61;0,4790143
62;1,396632
63;0,3044914
64;0,3933922
65;0,750628
66;1,303642
67;1,718642
68;0,3893237
69;0,8143046
70;1,160972
71;1,465056
72;0,996876
73;0,4037207
74;0,5741718
75;0,5545171
76;0,7626053
1;4,397304
2;1,291536
3;0,7144578
4;0,5127376
5;0,8313727
6;1,055505
7;1,833642
8;1,720954
9;1,286333
10;0,9486236
11;0,4727521
12;0,6048399
13;1,004468
14;0,8467814
15;1,439501
16;1,429348
17;1,037955
18;1,121606
19;0,6718764
20;0,5859154
21;1,256708
22;2,294391
23;1,875791
24;0,8191531
25;0,8515248
26;1,174477
27;0,6277472
28;1,210794
29;1,139749
30;0,4813173
31;0,5467139
32;0,6755779
33;0,9652295
34;1,471205
35;0,4264458
36;1,64299
37;2,086324
38;0,9117102
39;0,3630278
40;0,6824554
41;0,3626734
42;0,5892719
43;0,7021897
44;0,8944955
45;0,4587645
46;1,215165
47;1,090831
48;0,7494801
49;0,7905193
50;0,6599066
51;0,6093593
52;4,318768
53;0,9133928
54;0,992133
55;0,6087867
56;0,3891796
57;0,3971424
58;0,6515098
59;0,3950579
60;1,261746
61;1,05484
62;2,290804
63;0,8271467
64;1,285365
65;1,133868
66;0,4308087
67;0,6865531
68;1,669248
69;0,5173305
70;2,090876
71;1,364677
72;0,9304439
73;0,5840487
74;0,6061916
75;0,6519946
76;0,5544263
1;4,516088
