75;0,5973839
76;0,6423195
1;4,370764
2;0,5806121
3;0,516132
4;1,057134
5;1,036774
6;0,8335444
7;0,631817
8;0,5518742
9;0,2594999
10;0,3408445
11;0,3885322
12;0,2788036
13;0,6726993
14;0,5862359
15;0,6585166
16;0,4559366
17;0,4803283
18;0,5889325
19;0,6861964
20;0,9944212
21;1,031619
22;0,7737432
23;1,138558
24;0,9237586
25;0,5415277
26;0,7991322
27;0,5517215
28;0,4051883
29;0,4771183
30;0,5927178
31;0,6183026
32;0,5337787
33;1,375267
34;1,166693
35;0,4789108
36;0,7065992
37;1,121384
38;0,7592056
39;0,9427246
40;0,4936636
41;0,4503347
42;0,8655897
43;0,5521072
44;0,4923057
45;0,4283123
46;0,9855952
47;0,6855013
48;0,4888692
49;0,5946895
50;0,6476577
51;0,6050345
52;4,427908
53;0,6925015
54;0,4435261
55;0,5571783
56;0,434845
57;0,3767124
58;0,7334679
59;0,3582968
60;0,6854548
61;0,4123884
62;1,476636
63;0,3911788
64;0,3159553
65;0,7397662
66;0,999657
67;1,113536
68;0,4495108
69;0,443909
70;0,6049639
71;0,9978676
72;0,9391495
73;0,6271361
74;0,4370405
75;0,500204
76;0,4564422
1;4,346428
2;0,9080342
3;0,7215933
4;0,6990088
5;0,8203732
6;0,7325703
7;0,6945825
8;0,4936459
9;0,3411441
10;0,2399234
11;0,5541101
12;0,2720246
13;0,6174867
14;0,8010147
15;1,056998
16;0,8302994
17;0,439054
18;0,6399729
19;0,717113
20;0,7861755
21;0,8302097
22;0,7830725
23;1,044816
24;0,7454647
25;0,6736017
26;0,9626595
27;0,5539712
28;0,5255064
29;0,4515872
30;0,7021797
31;0,6117935
32;1,22655
33;1,372115
34;0,8207029
35;0,4192368
36;0,3859479
37;0,542012
38;0,3797834
39;1,456707
40;1,026498
41;1,497232
42;0,8978707
43;0,5096457
44;0,503036
45;0,7185718
46;0,3971402
47;0,7941514
48;0,6583256
49;0,6368353
50;0,6401287
51;1,162112
52;4,302275
53;0,8590768
54;0,4327073
55;0,5682661
56;0,3547913
57;0,544036
58;0,4822909
59;0,3601665
60;0,5312394
61;0,4029422
62;1,31774
63;0,4405124
64;0,3717656
65;0,4060066
66;1,000676
67;0,550818
68;0,4169623
69;0,97864
70;0,6769929
71;0,5331671
72;1,080567
73;1,026654
74;0,476075
